src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.170,192.168.1.255,57879,58866,17,2025-06-22 18:11:17,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,50311,58866,17,2025-06-22 18:11:22,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,58571,58866,17,2025-06-22 18:11:27,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.192,213.227.173.133,36507,443,6,2025-06-22 18:13:27,115.12919,12.194995899823494,0.1563461012797884,0.0781730506398942,0.0781730506398942,9,9,738,666,90,66,82.0,11.313708498984761,90,66,74.0,11.313708498984761,90,66,78.0,12.0,144.0,180,180,20,6,6.772305294117648,49.93824,1.9e-05,15.872492695966761,115.06665899999999,49.999987,0.021661,14.383332375,20.675932706699424,115.107986,49.959525,0.00027,14.38849825,20.653579998744924,6,3,0,0,0,0,0,9,18,0,0,1.0,78.0,501,838,0,0,0,0,44.937802,5.000445,31.62508733333333,18.826465143307995,0,0,0,0,0,0,82.0,74.0,0,9,9,738,666
192.168.1.215,255.255.255.255,49154,6667,17,2025-06-22 18:13:29,120.013929,40.24532852349164,0.17497968923257232,0.17497968923257232,0.0,21,0,4830,0,230,230,230.0,0.0,0,0,0,0.0,230,230,230.0,0.0,0.0,168,0,8,21,6.0006964499999995,10.03537,4.913391,1.9430120992755935,120.013929,10.03537,4.913391,6.0006964499999995,1.9430120992755935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.0,0,0,21,0,4830,0
192.168.1.172,224.0.0.251,5353,5353,17,2025-06-22 18:13:52,96.869529,5.429984076829774,0.020646327288326136,0.020646327288326136,0.0,2,0,526,0,263,263,263.0,0.0,0,0,0,0.0,263,263,263.0,0.0,0.0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,263.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.0,0,0,2,0,526,0
192.168.1.170,192.168.1.255,47546,58866,17,2025-06-22 18:11:32,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,54829,58866,17,2025-06-22 18:11:38,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,42130,58866,17,2025-06-22 18:11:42,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,41753,58866,17,2025-06-22 18:11:47,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,42099,58866,17,2025-06-22 18:11:52,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,53025,58866,17,2025-06-22 18:11:57,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,55921,58866,17,2025-06-22 18:12:02,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,49105,58866,17,2025-06-22 18:12:07,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,54617,58866,17,2025-06-22 18:12:12,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,52034,58866,17,2025-06-22 18:12:17,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.200,255.255.255.255,53237,6667,17,2025-06-22 18:14:18,120.218711,35.60177916064996,0.16636345402172878,0.16636345402172878,0.0,20,0,4280,0,214,214,214.0,0.0,0,0,0,0.0,214,214,214.0,0.0,0.0,160,0,8,20,6.327300578947368,15.155375,4.915037,2.7705755941380104,120.21871099999998,15.155375,4.915037,6.327300578947368,2.7705755941380104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,214.0,0,0,10.239937,0.205029,5.2224829999999995,5.017454,10.240338,5.119859,6.826754333333334,2.413768160326965,0,0,0,0,0,0,214.0,0,0,20,0,4280,0
192.168.1.170,192.168.1.255,60364,58866,17,2025-06-22 18:12:22,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,37355,58866,17,2025-06-22 18:12:27,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.103,224.0.0.251,5353,5353,17,2025-06-22 18:12:30,0.0,0,0,0,0,1,0,81,0,81,81,81.0,0.0,0,0,0,0.0,81,81,81.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,0,0,1,0,81,0
192.168.1.170,192.168.1.255,48933,58866,17,2025-06-22 18:12:38,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,38986,58866,17,2025-06-22 18:12:42,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,39393,58866,17,2025-06-22 18:12:47,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,37713,58866,17,2025-06-22 18:12:52,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,51928,58866,17,2025-06-22 18:12:57,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,57691,58866,17,2025-06-22 18:13:03,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.112,224.0.0.251,5353,5353,17,2025-06-22 18:14:54,131.689134,17.27553315066982,0.09871733228954183,0.09871733228954183,0.0,13,0,2275,0,406,77,175.0,116.30397836968169,0,0,0,0.0,406,77,175.0,116.30397836968169,13526.615384615385,104,0,8,13,10.9740945,61.235918,0.002597,17.150233191606752,131.689134,61.235918,0.002597,10.9740945,17.150233191606752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,175.0,0,0,0,0,0,0,45.674099,19.452575,32.563337,13.110762,651.0,4.0,0,0,1052.825648191274646793976091,0,175.0,0,0,13,0,2275,0
192.168.1.215,255.255.255.255,49154,6667,17,2025-06-22 18:15:34,90.112643,45.942498878875405,0.19974999512554525,0.19974999512554525,0.0,18,0,4140,0,230,230,230.0,0.0,0,0,0,0.0,230,230,230.0,0.0,0.0,144,0,8,18,5.300743705882352,10.035301,4.915193,1.1877130715429929,90.112643,10.035301,4.915193,5.300743705882352,1.1877130715429929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,230.0,0,0,0,0,0,0,5.120059,5.119878,5.119968500000001,9.050000000021541e-05,0,0,0,0,0,0,230.0,0,0,18,0,4140,0
192.168.1.170,192.168.1.255,40540,58866,17,2025-06-22 18:13:07,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,34346,58866,17,2025-06-22 18:13:12,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.112,255.255.255.255,9487,9478,17,2025-06-22 18:15:21,120.013926,2.0497621251053815,0.024997099086650994,0.024997099086650994,0.0,3,0,246,0,82,82,82.0,0.0,0,0,0,0.0,82,82,82.0,0.0,0.0,24,0,8,3,60.006963,60.00698,60.006946,1.699999999971169e-05,120.013926,60.00698,60.006946,60.006963,1.699999999971169e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,0,0,3,0,246,0
192.168.1.170,192.168.1.255,47269,58866,17,2025-06-22 18:13:22,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.112,255.255.255.255,9999,9999,17,2025-06-22 18:14:26,180.020865,1.1831961811759988,0.01666473494614083,0.01666473494614083,0.0,3,0,213,0,71,71,71.0,0.0,0,0,0,0.0,71,71,71.0,0.0,0.0,24,0,8,3,90.0104325,120.013533,60.007332,30.0031005,180.020865,120.013533,60.007332,90.0104325,30.0031005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.0,0,0,0,0,0,0,60.007332,60.006201,60.0067665,0.0005655000000004407,0,0,0,0,0,0,71.0,0,0,3,0,213,0
192.168.1.170,192.168.1.255,41889,58866,17,2025-06-22 18:13:27,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,56062,58866,17,2025-06-22 18:13:32,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,44231,58866,17,2025-06-22 18:13:38,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,50930,58866,17,2025-06-22 18:13:42,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,59053,58866,17,2025-06-22 18:13:47,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,52214,58866,17,2025-06-22 18:13:52,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,38222,58866,17,2025-06-22 18:13:57,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,57274,58866,17,2025-06-22 18:14:03,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,39106,58866,17,2025-06-22 18:14:07,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,35183,58866,17,2025-06-22 18:14:12,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,40055,58866,17,2025-06-22 18:14:17,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,42073,58866,17,2025-06-22 18:14:22,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.192,213.227.173.133,36507,443,6,2025-06-22 18:16:12,115.131726,12.194727281340333,0.15634265745308118,0.07817132872654059,0.07817132872654059,9,9,738,666,90,66,82.0,11.313708498984761,90,66,74.0,11.313708498984761,90,66,78.0,12.0,144.0,180,180,20,6,6.772454470588235,49.938303,2.2e-05,15.872485903489608,115.069691,50.00009,0.0216,14.383711375,20.675735499881274,115.110573,49.9605,0.000415,14.388821625,20.653654155610102,6,3,0,0,0,0,0,9,18,0,0,1.0,78.0,501,838,0,0,0,0,44.93785,5.000453,31.625212333333334,18.826547873238372,0,0,0,0,0,0,82.0,74.0,0,9,9,738,666
192.168.1.200,255.255.255.255,53237,6667,17,2025-06-22 18:16:23,120.013981,35.662511686867546,0.16664725087321283,0.16664725087321283,0.0,20,0,4280,0,214,214,214.0,0.0,0,0,0,0.0,214,214,214.0,0.0,0.0,160,0,8,20,6.316525315789473,14.953433,4.915197,2.7370805946498824,120.013981,14.953433,4.915197,6.316525315789473,2.7370805946498824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,214.0,0,0,5.119896,4.916337,5.051762,0.0957605542694901,5.120055,5.117929,5.119308666666666,0.0009766617747316423,0,0,0,0,0,0,214.0,0,0,20,0,4280,0
192.168.1.170,192.168.1.255,53037,58866,17,2025-06-22 18:14:28,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,39243,58866,17,2025-06-22 18:14:32,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,45503,58866,17,2025-06-22 18:14:37,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,32830,58866,17,2025-06-22 18:14:42,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,37692,58866,17,2025-06-22 18:14:47,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,48711,58866,17,2025-06-22 18:14:52,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,53767,58866,17,2025-06-22 18:14:57,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,55180,58866,17,2025-06-22 18:15:03,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.170,192.168.1.255,59231,58866,17,2025-06-22 18:15:07,0.0,0,0,0,0,1,0,121,0,121,121,121.0,0.0,0,0,0,0.0,121,121,121.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,121,0
192.168.1.172,224.0.0.251,5353,5353,17,2025-06-22 18:17:05,97.283105,6.630133772971164,0.03083783150219146,0.03083783150219146,0.0,3,0,645,0,263,191,215.0,33.94112549695428,0,0,0,0.0,263,191,215.0,33.94112549695428,1152.0,24,0,8,3,48.6415525,96.46432,0.818785,47.822767500000005,97.283105,96.46432,0.818785,48.6415525,47.822767500000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.0,0,0,3,0,645,0
192.168.1.112,224.0.0.251,5353,5353,17,2025-06-22 18:17:06,96.465557,12.159780511089568,0.06219836578562439,0.06219836578562439,0.0,6,0,1173,0,406,77,195.5,121.41904024218498,0,0,0,0.0,406,77,195.5,121.41904024218498,14742.583333333334,48,0,8,6,19.2931114,54.683369,0.00428,21.860476654130036,96.465557,54.683369,0.00428,19.2931114,21.860476654130036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,195.5,0,0,0,0,0,0,54.683369,29.283288,41.9833285,12.7000405,0,0,0,0,0,0,195.5,0,0,6,0,1173,0
